row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
90,TOI-1408 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0090_TOI-1408_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0090_TOI-1408_b.npz,
91,Kepler-15 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0091_Kepler-15_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0091_Kepler-15_b.npz,
92,TOI-4507 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0092_TOI-4507_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0092_TOI-4507_b.npz,
93,TOI-1801 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0093_TOI-1801_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0093_TOI-1801_b.npz,
94,HATS-3 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0094_HATS-3_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0094_HATS-3_b.npz,
95,TOI-3568 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0095_TOI-3568_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0095_TOI-3568_b.npz,
96,TOI-150.01,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0096_TOI-150.01.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0096_TOI-150.01.npz,
97,WASP-149 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0097_WASP-149_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0097_WASP-149_b.npz,
98,HIP 116454 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0098_HIP_116454_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0098_HIP_116454_b.npz,
99,TOI-5349 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0099_TOI-5349_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0099_TOI-5349_b.npz,
100,TOI-6054.01,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0100_TOI-6054.01.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0100_TOI-6054.01.npz,
101,Wolf 327 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0101_Wolf_327_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0101_Wolf_327_b.npz,
102,TOI-3629 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0102_TOI-3629_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0102_TOI-3629_b.npz,
103,TOI-5800 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0103_TOI-5800_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0103_TOI-5800_b.npz,
104,HATS-54 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0104_HATS-54_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0104_HATS-54_b.npz,
105,K2-98 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0105_K2-98_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0105_K2-98_b.npz,
106,HATS-71 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0106_HATS-71_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0106_HATS-71_b.npz,
107,WASP-193 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0107_WASP-193_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0107_WASP-193_b.npz,
108,HAT-P-69 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0108_HAT-P-69_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0108_HAT-P-69_b.npz,
109,TOI-2443 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0109_TOI-2443_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0109_TOI-2443_b.npz,
110,WASP-174 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0110_WASP-174_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0110_WASP-174_b.npz,
111,HATS-38 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0111_HATS-38_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0111_HATS-38_b.npz,
112,TOI-6303 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/status_row0112_TOI-6303_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_02/batch_row0112_TOI-6303_b.npz,
