pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2,oblateness_input_tier,pl_ratdor_source,pl_ratror_source,keyparams_row_index,tier_a_legacy_row_index,injection_batch_578_completed
TOI-2537 b,94.10220000000,0.00110000000,-0.00110000000,0,0.3715000000,0.0077000000,-0.0080000000,0,1.00400000,0.05900000,-0.06100000,0,1.30700000,0.09100000,-0.08800000,0,1.600000,0.350000,-0.260000,0,0.364000,0.039000,-0.039000,0,89.59200,0.09700,-0.07500,0,2458440.32900000,0.01400000,-0.01400000,0,0.480000,0.064000,-0.110000,0,1.79100000,0.04900000,-0.05700000,0,4.9370000,0.0740000,-0.0860000,0,103.6114731927477,0,0,0,0.13380000,0.00180000,-0.00210000,0,,,,,75.2000,6.8000,-7.1000,0,,,,,,,,,,4870.00,150.00,-150.00,0,0.771000,0.039000,-0.040000,0,0.771000,0.049000,-0.049000,0,0.0800,0.0790,-0.0800,0,[Fe/H],4.551000,0.049000,-0.048000,0,03h37m33.18s,54.3882661,+10d03m27.89s,10.0577464,10.3870000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,2275,-1,0
TOI-4551 b,9.95581000000,0.00007600000,-0.00007800000,0,0.0994000000,0.0030000000,-0.0032000000,0,1.05800000,0.11000000,-0.06200000,0,1.49000000,0.13000000,-0.13000000,0,1.740000,0.190000,-0.180000,0,0.101000,0.034000,-0.033000,0,86.90000,1.90000,-1.70000,0,2458575.65970000,0.00510000,-0.00440000,0,0.310000,0.170000,-0.190000,0,,,,,,,,,6.020900358775334,0,0,0,0.03080000,0.00110000,-0.00100000,0,,,,,2.3700,0.4800,-5.1000,0,,,,,,,,,,4896.00,110.00,-110.00,0,3.550000,0.180000,-0.150000,0,1.310000,0.070000,-0.180000,0,0.2300,0.0600,-0.0600,0,[Fe/H],3.480000,0.100000,-0.100000,0,12h19m54.90s,184.9787579,-25d49m40.27s,-25.8278531,7.5240000,0.0260000,-0.0260000,B_derived_geometry,derived_orbsmax_st_rad,archive,2289,-1,0
WASP-31 b,3.40590960000,0.00000500000,-0.00000500000,0,0.0465900000,0.0003500000,-0.0003500000,0,1.54900000,0.05000000,-0.05000000,0,0.47800000,0.02900000,-0.02900000,0,0.172000,0.019000,-0.019000,0,0.000000,,,0,84.41000,0.22000,-0.22000,0,2455192.68870000,0.00030000,-0.00030000,0,,,,,1.61500000,0.02700000,-0.02700000,0,2.6472000,0.0312000,-0.0312000,0,8.001875505344101,0,0,0,0.1271422102959255,0,0,0,,,,,,,,,,,,,,,,,,6302.00,102.00,-102.00,0,1.252000,0.033000,-0.033000,0,1.163000,0.026000,-0.026000,0,-0.2000,0.0900,-0.0900,0,[Fe/H],4.308000,0.020000,-0.020000,0,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,10.6500000,0.0270000,-0.0270000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2349,-1,0
Kepler-30 d,143.34394000000,0.00858000000,-0.00858000000,0,0.5000000000,,,0,0.78500000,0.04500000,-0.04500000,0,0.07300000,0.00800000,-0.00800000,0,0.190000,0.020000,-0.020000,0,0.022000,0.005000,-0.005000,0,89.84060,0.02020,-0.02020,0,2455273.53020000,0.00969000,-0.00969000,0,0.380000,0.080000,-0.140000,0,0.83000000,0.04000000,-0.04000000,0,,,,,113.1748187739724,0,0,0,0.08492359834471908,0,0,0,,,,,-163.0000,7.0000,-7.0000,0,4.000,10.000,-10.000,0,,,,,,5498.00,54.00,-54.00,0,0.950000,0.120000,-0.120000,0,0.990000,0.080000,-0.080000,0,0.1800,0.2700,-0.2700,0,[Fe/H],4.770000,0.230000,-0.230000,0,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,13.5810000,0.0480000,-0.0480000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2363,-1,0
TOI-908 b,3.18379200000,0.00000700000,-0.00000700000,0,0.0416570000,0.0000020000,-0.0000020000,0,0.28423637,0.01382820,-0.01382820,0,0.05077268,0.01293780,-0.01270812,0,2.742000,0.241000,-0.353000,0,0.132000,0.091000,-0.091000,0,86.47500,1.25800,-1.26000,0,2459384.29200000,0.00200000,-0.00200000,0,0.536000,0.191000,-0.191000,0,,,,,2.4570000,0.1200000,-0.1020000,0,8.713613335377435,0,0,0,0.02800000,0.00200000,-0.00200000,0,,,,,35.8560,94.9720,-94.9720,0,,,,,,,,,G V,5626.00,61.00,-61.00,0,1.028000,0.030000,-0.030000,0,0.950000,0.010000,-0.010000,0,0.0800,0.0400,-0.0400,0,[Fe/H],4.450000,0.030000,-0.030000,0,03h32m38.26s,53.1594266,-81d15m02.68s,-81.2507450,9.6370000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,2417,-1,0
TIC 172900988 b,200.45200000000,0.01100000000,-0.01100000000,0,0.9028100000,0.0001600000,-0.0001600000,0,1.00365950,0.03925424,-0.03925424,0,2.96386345,0.01761957,-0.01761957,0,3.640000,0.430000,-0.430000,0,0.027100,0.001100,-0.001100,0,91.79000,0.19000,-0.19000,0,2458937.50000000,0.50000000,-0.50000000,0,,,,,,,,,,,,,140.2493718111018,0,0,0,0.07451144715270265,0,0,0,,,,,159.4000,5.5000,-5.5000,0,,,,,,,,,F9,6050.00,100.00,-100.00,0,1.384200,0.001600,-0.001600,0,1.238400,0.000700,-0.000700,0,0.3400,0.1000,-0.1000,0,[Fe/H],4.248500,0.001000,-0.001000,0,08h34m38.80s,128.6616644,+31d33m14.33s,31.5539793,8.7620000,0.0190000,-0.0190000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2481,-1,0
Kepler-30 c,60.32310500000,0.00024400000,-0.00024400000,0,0.3000000000,,,0,1.09700000,0.03600000,-0.03600000,0,2.01000000,0.16000000,-0.16000000,0,1.880000,0.170000,-0.170000,0,0.011100,0.001000,-0.001000,0,90.32270,0.03020,-0.03020,0,2455357.88704200,0.00520000,-0.00520000,0,0.400000,0.040000,-0.060000,0,1.62000000,0.08000000,-0.08000000,0,,,,,67.90489126438347,0,0,0,0.1187000295045505,0,0,0,,,,,-49.0000,6.0000,-6.0000,0,4.000,10.000,-10.000,0,,,,,,5498.00,54.00,-54.00,0,0.950000,0.120000,-0.120000,0,0.990000,0.080000,-0.080000,0,0.1800,0.2700,-0.2700,0,[Fe/H],4.770000,0.230000,-0.230000,0,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,13.5810000,0.0480000,-0.0480000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2487,-1,0
TOI-2525 c,49.25190000000,0.00040000000,-0.00040000000,0,0.2490000000,0.0040000000,-0.0040000000,0,0.90400000,0.01000000,-0.01000000,0,0.65700000,0.03100000,-0.03200000,0,1.110000,0.070000,-0.070000,0,0.157000,0.008000,-0.007000,0,89.97000,0.09000,-0.09000,0,2458335.41180000,0.00140000,-0.00140000,0,,,,,,,,,5.5020000,0.0130000,-0.0270000,0,68.2076519260718,0,0,0,0.11830000,0.00050000,-0.00050000,0,,,,,21.5000,1.1000,-1.1000,0,,,,,,,,,K8 V,5096.00,102.00,-102.00,0,0.785000,0.031000,-0.031000,0,0.849000,0.042000,-0.042000,0,0.1400,0.0500,-0.0500,0,[Fe/H],4.580000,0.200000,-0.200000,0,05h47m24.23s,86.8509737,-60d31m16.71s,-60.5213081,11.9050000,0.0240000,-0.0240000,B_derived_geometry,derived_orbsmax_st_rad,archive,2511,-1,0
TOI-3362 b,18.09547000000,0.00003000000,-0.00003000000,0,0.1530000000,0.0020000000,-0.0030000000,0,1.14200000,0.04300000,-0.04100000,0,5.02900000,0.66800000,-0.64600000,0,,,,,0.815000,0.023000,-0.032000,0,89.14000,0.58400,-0.66800,0,2458529.32500000,0.00100000,-0.00100000,0,0.270000,0.207000,-0.184000,0,0.41000000,0.02000000,-0.02000000,0,,,,,17.97809826098021,0,0,0,0.06412840766462838,0,0,0,,,,,50.8730,11.0850,-9.1650,0,,,,,,,,,,6532.00,88.00,-86.00,0,1.830000,0.055000,-0.053000,0,1.445000,0.069000,-0.073000,0,0.0170,0.0570,-0.0490,0,[M/H],4.072000,0.032000,-0.034000,0,10h23m56.19s,155.9841428,-56d50m35.22s,-56.8431169,9.6930000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2537,-1,0
TOI-2257 b,35.18934600000,0.00009000000,-0.00009000000,0,0.1450000000,0.0030000000,-0.0030000000,0,0.19573591,0.01008120,-0.00990277,0,,,,,,,,,0.496000,0.216000,-0.133000,0,89.78600,0.07800,-0.06200,0,2459007.97949000,0.00108000,-0.00105000,0,0.374000,0.098000,-0.137000,0,0.41300000,0.01800000,-0.01700000,0,3.8460000,0.0570000,-0.0510000,0,99.61553537453486,0,0,0,0.06423000,0.00142000,-0.00133000,0,,,,,-101.6740,42.4530,-26.8810,0,,,,,,,,,M3,3430.00,130.00,-130.00,0,0.313000,0.015000,-0.015000,0,0.328000,0.021000,-0.019000,0,-0.2700,0.3700,-0.3700,0,[Fe/H],4.971000,0.050000,-0.050000,0,12h58m57.51s,194.7396141,+77d39m42.18s,77.6617157,10.6730000,0.0160000,-0.0160000,B_derived_geometry,derived_orbsmax_st_rad,archive,2552,-1,0
TOI-5678 b,47.73022000000,0.00014000000,-0.00013000000,0,0.2490000000,0.0050000000,-0.0050000000,0,0.43804161,0.00713713,-0.00713713,0,0.06292704,0.01258541,-0.01258541,0,,,,,0.140000,0.070000,-0.070000,0,89.83000,0.11000,-0.12000,0,2458424.70590000,0.00350000,-0.00320000,0,0.170000,0.130000,-0.100000,0,,,,,6.9600000,0.1000000,-0.1000000,0,57.08209676115818,0,0,0,0.04800000,0.00070000,-0.00070000,0,,,,,208.0000,18.0000,-11.0000,0,,,,,,,,,G7 V,5485.00,63.00,-63.00,0,0.938000,0.007000,-0.007000,0,0.905000,0.039000,-0.041000,0,0.0000,0.0100,-0.0100,0,[Fe/H],4.340000,0.110000,-0.110000,0,03h09m32.20s,47.3841872,-34d11m54.53s,-34.1984808,9.5630000,0.0190000,-0.0190000,B_derived_geometry,derived_orbsmax_st_rad,archive,2585,-1,0
TOI-4600 c,482.81910000000,0.00180000000,-0.00170000000,0,1.1520000000,0.0680000000,-0.0680000000,0,0.84100000,0.03700000,-0.03700000,0,9.27000000,,,1,,,,,0.210000,0.290000,-0.140000,0,89.90000,0.03000,-0.02000,0,2459751.60080000,0.00200000,-0.00200000,0,0.460000,0.100000,-0.190000,0,,,,,11.1400000,0.2000000,-0.1900000,0,305.8235102870011,0,0,0,0.10670000,0.00240000,-0.00260000,0,,,,,142.0000,148.0000,-116.0000,0,,,,,,,,,K V,5170.00,120.00,-120.00,0,0.810000,0.030000,-0.030000,0,0.890000,0.050000,-0.050000,0,0.1600,0.0800,-0.0800,0,[Fe/H],4.570000,0.020000,-0.020000,0,17h13m48.09s,258.4503674,+64d33m58.22s,64.5661727,10.5710000,0.0180000,-0.0180000,B_derived_geometry,derived_orbsmax_st_rad,archive,2601,-1,0
TOI-6628 b,18.18424000000,0.00001000000,-0.00001000000,0,0.1340000000,0.0070000000,-0.0080000000,0,0.98000000,0.06000000,-0.06000000,0,0.74000000,0.06000000,-0.06000000,0,0.980000,0.160000,-0.140000,0,0.670000,0.015000,-0.016000,0,88.19000,0.12000,-0.12000,0,2458602.72100000,0.00090000,-0.00100000,0,0.811000,0.017000,-0.016000,0,,,,,,,,,28.52901867312217,0,0,0,0.10000000,0.00100000,-0.00100000,0,,,,,215.8000,2.2000,-2.5000,0,,,,,,,,,,5463.00,143.00,-142.00,0,1.010000,0.060000,-0.050000,0,0.970000,0.060000,-0.060000,0,0.3600,0.0200,-0.0200,0,[Fe/H],4.416000,0.024000,-0.025000,0,15h03m20.89s,225.8370504,-35d13m50.09s,-35.2305793,10.8360000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,2614,-1,0
TOI-1452 b,11.06201000000,0.00002000000,-0.00002000000,0,0.0610000000,0.0030000000,-0.0030000000,0,0.14916611,0.00633421,-0.00633421,0,0.01516542,0.00409026,-0.00409026,0,5.600000,1.800000,-1.600000,0,0.000000,,,0,89.77000,0.16000,-0.16000,0,2458691.53210000,0.00150000,-0.00150000,0,0.190000,0.130000,-0.130000,0,0.30900000,0.01600000,-0.01600000,0,,,,,47.6980418032851,0,0,0,0.05574076182262468,0,0,0,,,,,90.0000,,,0,,,,,,,,,M4 +/- 0.5 V,3185.00,50.00,-50.00,0,0.275000,0.009000,-0.009000,0,0.249000,0.008000,-0.008000,0,-0.0700,0.0200,-0.0200,0,[M/H],4.950000,0.030000,-0.030000,0,19h20m41.75s,290.1739741,+73d11m42.39s,73.1951082,9.7400000,0.0460000,-0.0460000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2616,-1,0
TOI-1836 b,20.38079900000,0.00001600000,-0.00001600000,0,0.1597000000,0.0031000000,-0.0032000000,0,0.71400000,0.03100000,-0.03100000,0,0.12100000,0.02900000,-0.02900000,0,0.410000,0.120000,-0.110000,0,0.000000,,,0,88.74000,0.24000,-0.21000,0,2459646.49351000,0.00042000,-0.00041000,0,0.480000,0.059000,-0.074000,0,0.21640000,0.00360000,-0.00370000,0,6.6530000,0.0410000,-0.0380000,0,21.77592597373904,0,0,0,0.04651000,0.00039000,-0.00040000,0,,,,,90.0000,,,0,,,,,,,,,,6380.00,150.00,-150.00,0,1.577000,0.060000,-0.060000,0,1.307000,0.077000,-0.076000,0,-0.1010,0.0790,-0.0790,0,[Fe/H],4.159000,0.039000,-0.039000,0,16h23m37.90s,245.9079242,+54d41m24.28s,54.6900774,8.5310000,0.0180000,-0.0180000,B_derived_geometry,derived_orbsmax_st_rad,archive,2617,-1,0
TOI-5027 b,10.24368000000,0.00001000000,-0.00001000000,0,0.0930000000,0.0050000000,-0.0040000000,0,0.96000000,0.05000000,-0.06000000,0,2.02000000,0.13000000,-0.13000000,0,2.940000,0.580000,-0.620000,0,0.385000,0.025000,-0.026000,0,88.18000,0.09000,-0.09000,0,2458649.45770000,0.00100000,-0.00090000,0,0.921000,0.016000,-0.015000,0,,,,,,,,,21.73694617104449,0,0,0,0.10600000,0.00500000,-0.00400000,0,,,,,288.6000,3.1000,-3.2000,0,,,,,,,,,,5909.00,145.00,-144.00,0,0.920000,0.040000,-0.040000,0,1.020000,0.050000,-0.050000,0,-0.1500,0.0300,-0.0300,0,[Fe/H],4.517000,0.006000,-0.008000,0,16h15m32.41s,243.8850212,-69d13m01.55s,-69.2170972,9.9790000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,2619,-1,0
WASP-135 b,1.40137940000,0.00000080000,-0.00000080000,0,0.0243000000,0.0005000000,-0.0005000000,0,1.30000000,0.09000000,-0.09000000,0,1.90000000,0.08000000,-0.08000000,0,1.160000,0.230000,-0.230000,0,0.000000,,,0,82.00000,0.60000,-0.60000,0,2455230.99020000,0.00090000,-0.00090000,0,0.800000,0.030000,-0.030000,0,1.94000000,0.08000000,-0.08000000,0,1.6560000,0.0240000,-0.0240000,0,5.443001440410737,0,0,0,0.1391580419152173,0,0,0,,,,,,,,,,,,,,,,,G5 V,5675.00,60.00,-60.00,0,0.960000,0.050000,-0.050000,0,0.980000,0.060000,-0.060000,0,0.0200,0.1300,-0.1300,0,[Fe/H],4.470000,0.030000,-0.030000,0,17h49m08.37s,267.2848846,+29d52m44.55s,29.8790428,11.0370000,0.0200000,-0.0200000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2634,-1,0
WASP-113 b,4.54216874538,0.00000420000,-0.00000420000,0,0.0588500000,0.0001000000,-0.0001000000,0,1.40900000,0.09600000,-0.14000000,0,0.47500000,0.05400000,-0.05200000,0,0.228000,0.073000,-0.045000,0,0.000000,,,0,86.46000,1.20000,-0.64000,0,2457197.09745900,0.00004000,-0.00004000,0,0.486000,0.063000,-0.140000,0,0.80900000,0.02800000,-0.02800000,0,4.2984000,0.0456000,-0.0456000,0,7.86980246344013,0,0,0,0.09004531851138514,0,0,0,,,,,0.0000,,,0,,,,,,,,,G1,5890.00,140.00,-140.00,0,1.608000,0.090000,-0.120000,0,1.318000,0.069000,-0.069000,0,0.1000,0.0900,-0.0900,0,[Fe/H],4.200000,0.100000,-0.100000,0,14h59m29.49s,224.8728589,+46d57m36.36s,46.9600996,10.3110000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2635,-1,0
TOI-654.01,1.52756100000,0.00000100000,-0.00000100000,0,0.0194400000,0.0001500000,-0.0001500000,0,0.21215132,0.00794006,-0.00794006,0,0.02740472,0.00393294,-0.00393294,0,3.590000,0.650000,-0.650000,0,0.000000,,,0,88.28000,0.71000,-0.66000,0,2459243.05840000,0.00030000,-0.00030000,0,0.290000,0.104000,-0.112000,0,,,,,1.2000000,0.0130000,-0.0130000,0,9.72145373543127,0,0,0,0.05100000,0.00080000,-0.00080000,0,,,,,0.0000,,,0,,,,,,,,,M2 V,3521.00,33.00,-48.00,0,0.430000,0.013000,-0.013000,0,0.419000,0.009000,-0.009000,0,0.1200,0.1800,-0.1800,0,[Fe/H],4.793000,0.037000,-0.036000,0,10h58m53.89s,164.7245509,-05d32m51.16s,-5.5475446,9.9180000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,2637,-1,0
TOI-1759 b,18.85019000000,0.00013000000,-0.00013000000,0,0.1177000000,0.0038000000,-0.0038000000,0,0.28013252,0.00892142,-0.00892142,0,0.03398060,0.00471953,-0.00471953,0,1.910000,0.320000,-0.320000,0,0.000000,,,0,89.72000,0.13000,-0.13000,0,2458745.46540000,0.00110000,-0.00110000,0,0.210000,0.090000,-0.100000,0,,,,,3.2300000,0.1300000,-0.1300000,0,42.39411176285336,0,0,0,0.04830000,0.00100000,-0.00100000,0,,,,,90.0000,,,0,,,,,,,,,M0.0 V,4065.00,51.00,-51.00,0,0.597000,0.015000,-0.015000,0,0.606000,0.020000,-0.020000,0,0.0500,0.1600,-0.1600,0,[Fe/H],4.650000,0.040000,-0.040000,0,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,7.9300000,0.0200000,-0.0200000,B_derived_geometry,derived_orbsmax_st_rad,archive,2658,-1,0
WASP-70 A b,3.71302030000,0.00000470000,-0.00000470000,0,0.0485300000,0.0006200000,-0.0006200000,0,1.16400000,0.07300000,-0.10200000,0,0.59000000,0.02200000,-0.02200000,0,0.499000,0.138000,-0.080000,0,0.000000,,,0,87.12000,1.24000,-0.65000,0,2455736.50348000,0.00027000,-0.00027000,0,0.431000,0.076000,-0.169000,0,0.97000000,0.02200000,-0.02600000,0,3.3336000,0.0336000,-0.0456000,0,8.588897542956111,0,0,0,0.09844727630222336,0,0,0,,,,,,,,,,,,,,,,,G4,5763.00,79.00,-79.00,0,1.215000,0.064000,-0.089000,0,1.106000,0.042000,-0.042000,0,-0.0060,0.0630,-0.0630,0,[Fe/H],4.314000,0.052000,-0.036000,0,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,9.5800000,0.0300000,-0.0300000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,2677,-1,0
TOI-4010 d,14.70886000000,0.00003000000,-0.00003000000,0,0.1130000000,0.0010000000,-0.0010000000,0,0.55134362,0.01248998,-0.01338213,0,0.12003332,0.01028857,-0.01013125,0,0.900000,0.100000,-0.100000,0,0.070000,0.030000,-0.030000,0,89.00000,0.10000,-0.10000,0,2458985.98500000,0.00100000,-0.00100000,0,0.510000,0.060000,-0.080000,0,,,,,3.6000000,0.0800000,-0.0700000,0,29.27546215755649,0,0,0,0.06800000,0.00100000,-0.00200000,0,,,,,109.0000,57.0000,-275.0000,0,,,,,,,,,K V,4960.00,36.00,-36.00,0,0.830000,0.010000,-0.010000,0,0.880000,0.030000,-0.030000,0,0.3700,0.0700,-0.0700,0,[Fe/H],4.540000,0.020000,-0.020000,0,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,10.1570000,0.0210000,-0.0210000,B_derived_geometry,derived_orbsmax_st_rad,archive,2692,-1,0
EPIC 201757695.02,2.04780000000,0.00010000000,-0.00010000000,0,0.0296000000,0.0005000000,-0.0005000000,0,0.08102328,0.00522883,-0.00571059,0,,,,,,,,,0.000000,,,0,89.27570,0.36890,-0.37170,0,2456811.63700000,0.00080000,-0.00070000,0,0.120000,0.060000,-0.060000,0,,,,,,,,,9.717483676104139,0,0,0,0.01270000,0.00020000,-0.00020000,0,,,,,,,,,,,,,,,,,,4520.00,108.00,-54.00,0,0.655000,0.041000,-0.045000,0,0.727000,0.044000,-0.053000,0,-0.0030,0.1200,-0.3000,0,[Fe/H],4.659000,0.035000,-0.025000,0,11h35m45.24s,173.9385102,+04d36m59.15s,4.6164303,12.1490000,0.0260000,-0.0260000,B_derived_geometry,derived_orbsmax_st_rad,archive,2712,-1,0
NGTS-2 b,4.51116400000,0.00006100000,-0.00006100000,0,0.0630000000,0.0024000000,-0.0030000000,0,1.59500000,0.04700000,-0.04500000,0,0.74000000,0.13000000,-0.12000000,0,0.226000,0.040000,-0.038000,0,0.000000,,,0,88.50000,1.00000,-1.20000,0,2457759.12610000,0.00140000,-0.00130000,0,,,,,,,,,4.6510000,0.0460000,-0.0380000,0,7.959474622352822,0,0,0,0.09619000,0.00114000,-0.00088000,0,,,,,,,,,,,,,,,,,F5 V,6478.00,94.00,-89.00,0,1.702000,0.047000,-0.044000,0,1.640000,0.190000,-0.220000,0,-0.0600,0.0900,-0.0900,0,[Fe/H],4.197000,0.030000,-0.059000,0,14h20m29.46s,215.1227617,-31d12m07.45s,-31.2020698,9.7990000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,2719,-1,0
TOI-2969 b,1.82371460000,0.00000020000,-0.00000020000,0,0.0261000000,0.0002000000,-0.0002000000,0,1.10000000,0.08000000,-0.08000000,0,1.16000000,0.04000000,-0.04000000,0,1.100000,0.300000,-0.200000,0,0.000000,,,0,84.90000,0.40000,-0.40000,0,2459303.30015000,0.00009000,-0.00008000,0,0.713000,0.010000,-0.010000,0,,,,,1.8460000,0.0100000,-0.0110000,0,8.017627518573278,0,0,0,0.16130000,0.00080000,-0.00080000,0,,,,,,,,,,,,,,,,,K3 V,4738.00,100.00,-100.00,0,0.700000,0.050000,-0.050000,0,0.710000,0.020000,-0.020000,0,0.0800,0.0500,-0.0500,0,[Fe/H],4.560000,0.040000,-0.040000,0,10h00m15.03s,150.0626247,-47d26m42.88s,-47.4452436,10.2500000,0.0230000,-0.0230000,B_derived_geometry,derived_orbsmax_st_rad,archive,2842,-1,0
EPIC 201170410.02,6.79870000000,0.00010000000,-0.00010000000,0,0.0349000000,0.0027000000,-0.0022000000,0,0.09340708,0.02462307,-0.02292800,0,,,,,,,,,0.000000,,,0,89.00250,0.41420,-0.28850,0,2456813.14850000,0.00060000,-0.00050000,0,0.460000,0.200000,-0.140000,0,,,,,,,,,26.61213557766707,0,0,0,0.03400000,0.00070000,-0.00060000,0,,,,,,,,,,,,,,,,,,3648.00,172.00,-143.00,0,0.282000,0.074000,-0.069000,0,0.287000,0.101000,-0.084000,0,-0.0480,0.1500,-0.2100,0,[Fe/H],4.999000,0.075000,-0.075000,0,11h20m33.81s,170.1408561,-04d48m25.21s,-4.8070039,12.6190000,0.0270000,-0.0270000,B_derived_geometry,derived_orbsmax_st_rad,archive,2988,-1,0
Kepler-167 c,7.40610600000,0.00001000000,-0.00001000000,0,0.0684000000,0.0010000000,-0.0010000000,0,0.14934453,0.00615578,-0.00615578,0,,,,,,,,,0.000000,,,0,88.48000,0.88000,-1.00000,0,2455552.15797000,0.00070000,-0.00071000,0,0.520000,0.300000,-0.350000,0,0.04187000,0.00090000,-0.00089000,0,,,,,19.63711541771089,0,0,0,0.02049004710031659,0,0,0,,,,,,,,,,,,,,,,,,4884.00,69.00,-75.00,0,0.749000,0.020000,-0.020000,0,0.777000,0.034000,-0.031000,0,0.0200,0.0670,-0.0670,0,[Fe/H],4.579000,0.027000,-0.025000,0,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,11.8320000,0.0220000,-0.0220000,B_derived_geometry,derived_orbsmax_st_rad,derived_rade_st_rad,3060,-1,0
Kepler-432 b,52.50112900000,0.00006700000,-0.00005300000,0,0.3010000000,0.0160000000,-0.0110000000,0,1.14500000,0.03600000,-0.03900000,0,5.41000000,0.32000000,-0.18000000,0,4.460000,0.370000,-0.290000,0,0.513400,0.009800,-0.008900,0,88.17000,0.61000,-0.33000,0,2455949.53740000,0.00110000,-0.00120000,0,0.503000,0.090000,-0.168000,0,,,,,,,,,15.94203912729922,0,0,0,0.02914000,0.00038000,-0.00093000,0,,,,,64.1000,1.6000,-1.5000,0,,,,,,,,,,4995.00,78.00,-78.00,0,4.060000,0.120000,-0.080000,0,1.320000,0.100000,-0.070000,0,-0.0700,0.1000,-0.1000,0,[M/H],3.345000,0.006000,-0.006000,0,19h33m07.74s,293.2822344,+48d17m09.30s,48.2859173,10.1210000,0.0170000,-0.0170000,B_derived_geometry,derived_orbsmax_st_rad,archive,3067,-1,0
EPIC 248847494 b,3650.00000000000,1280.00000000000,-1130.00000000000,0,4.5000000000,1.0000000000,-1.0000000000,0,1.11000000,0.07000000,-0.07000000,0,13.00000000,,,1,,,,,0.000000,,,0,89.87000,0.02000,-0.03000,0,2457967.17000000,0.01000000,-0.01000000,0,0.790000,0.040000,-0.070000,0,0.18000000,,,0,53.6000000,5.9000000,-5.3000000,0,358.3869261175794,0,0,0,0.04200000,0.00200000,-0.00200000,0,,,,,,,,,,,,,,,,,,4898.00,68.00,-68.00,0,2.700000,0.120000,-0.120000,0,0.900000,0.090000,-0.090000,0,-0.2300,0.0400,-0.0400,0,[Fe/H],3.520000,,,0,10h37m33.38s,159.3890808,+11d50m33.89s,11.8427484,10.1480000,0.0200000,-0.0200000,B_derived_geometry,derived_orbsmax_st_rad,archive,3087,-1,0
