row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
506,Kepler-290 d,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0506_Kepler-290_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0506_Kepler-290_d.npz,
507,Kepler-2000 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0507_Kepler-2000_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0507_Kepler-2000_c.npz,
508,K2-57 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0508_K2-57_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0508_K2-57_b.npz,
509,Kepler-1976 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0509_Kepler-1976_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0509_Kepler-1976_b.npz,
510,EPIC 212737443 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0510_EPIC_212737443_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0510_EPIC_212737443_c.npz,
511,Kepler-1978 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0511_Kepler-1978_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0511_Kepler-1978_b.npz,
512,Kepler-1162 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0512_Kepler-1162_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0512_Kepler-1162_c.npz,
513,Kepler-1986 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0513_Kepler-1986_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0513_Kepler-1986_b.npz,
514,NGTS-23 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0514_NGTS-23_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0514_NGTS-23_b.npz,
515,TIC 279401253 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0515_TIC_279401253_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0515_TIC_279401253_b.npz,
516,Kepler-896 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0516_Kepler-896_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0516_Kepler-896_c.npz,
517,TIC 434398831 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0517_TIC_434398831_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0517_TIC_434398831_c.npz,
518,TIC 88785435 b,127,8,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0518_TIC_88785435_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0518_TIC_88785435_b.npz,
519,Kepler-413 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0519_Kepler-413_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0519_Kepler-413_b.npz,
