row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
461,TOI-3714 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0461_TOI-3714_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0461_TOI-3714_b.npz,
462,WASP-102 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0462_WASP-102_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0462_WASP-102_b.npz,
463,WASP-148 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0463_WASP-148_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0463_WASP-148_b.npz,
464,K2-265 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0464_K2-265_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0464_K2-265_b.npz,
465,TOI-2373 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0465_TOI-2373_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0465_TOI-2373_b.npz,
466,HATS-43 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0466_HATS-43_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0466_HATS-43_b.npz,
467,TOI-2368 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0467_TOI-2368_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0467_TOI-2368_b.npz,
468,Kepler-1471 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0468_Kepler-1471_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0468_Kepler-1471_c.npz,
469,K2-32 e,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0469_K2-32_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0469_K2-32_e.npz,
470,Kepler-1990 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0470_Kepler-1990_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0470_Kepler-1990_b.npz,
471,Kepler-1487 c,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0471_Kepler-1487_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0471_Kepler-1487_c.npz,
472,CoRoT-9 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0472_CoRoT-9_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0472_CoRoT-9_b.npz,
473,Kepler-865 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0473_Kepler-865_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0473_Kepler-865_c.npz,
474,KOI-4777.01,118,17,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0474_KOI-4777.01.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0474_KOI-4777.01.npz,
475,KOI-94 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0475_KOI-94_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0475_KOI-94_c.npz,
476,TOI-1670 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0476_TOI-1670_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0476_TOI-1670_b.npz,
477,TOI-5261 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0477_TOI-5261_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0477_TOI-5261_b.npz,
478,K2-280 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0478_K2-280_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0478_K2-280_b.npz,
479,Kepler-1979 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0479_Kepler-1979_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0479_Kepler-1979_b.npz,
480,Kepler-33 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0480_Kepler-33_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0480_Kepler-33_b.npz,
481,CoRoT-26 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0481_CoRoT-26_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0481_CoRoT-26_b.npz,
482,Kepler-434 b,21,114,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/status_row0482_Kepler-434_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_12/batch_row0482_Kepler-434_b.npz,
